	done	eps	score	time	x	y	z
168	0.0	6.0	52.377055804448645	1.3800000000000008	-1.183495408525208	3.070351363829451	7.461105290111175
169	0.0	6.0	54.65035114845599	1.4400000000000008	-1.4377605658581738	3.263299388364297	6.922760261729227
170	0.0	6.0	56.923032696130214	1.5000000000000009	-1.7322448478996662	3.4637931432559426	6.440738674528367
171	0.0	6.0	59.19508525359256	1.560000000000001	-2.0686658658413983	3.569782024559212	5.926069672716859
172	0.0	6.0	61.46645637580481	1.620000000000001	-2.441976069541495	3.618319304008473	5.303278207589218
173	0.0	6.0	63.73711399935738	1.680000000000001	-2.8517952228812384	3.6373737945840667	4.641651531394974
174	0.0	6.0	66.00697650125825	1.740000000000001	-3.3015195846674747	3.7087908649376757	3.9727250682464015
175	0.0	6.0	68.27595223295944	1.8000000000000012	-3.782752632165836	3.831450977057501	3.2390279878821318
176	0.0	6.0	70.54395728235293	1.8600000000000012	-4.290915108917178	3.9877277403517617	2.4347078322863367
177	0.0	6.0	72.81090819841664	1.9200000000000013	-4.827052902387434	4.182223279048647	1.569038644438246
178	0.0	6.0	75.0767221331788	1.9800000000000013	-5.396639696491506	4.426479151211082	0.6583925667934399
179	1.0	6.0	15.076722133178805	2.0400000000000014	-6.008474332660389	4.727283719283686	0.0
180	0.0	7.0	2.2784676161986694	0.06	0.0	0.0	10.002968234243761
181	0.0	7.0	4.55697475220048	0.12000000000000001	7.069017479772348e-07	1.7581534176028633e-07	10.047468858228454
182	0.0	7.0	6.835555083324062	0.18	1.265804740877731e-05	2.944935997031345e-06	10.14518966801961
183	0.0	7.0	9.114241899831349	0.23999999999999996	6.239447356016344e-05	1.4036391976515486e-05	10.295660001053621
184	0.0	7.0	11.393067922390058	0.3	0.00020586134113158853	4.259225721137974e-05	10.49817650147704
185	0.0	7.0	13.67206509567879	0.36000000000000004	0.0005339874628399522	0.00010140537214832902	10.751736452451047
186	0.0	7.0	15.951264426232061	0.4200000000000001	0.0011687936476041916	0.00020601045753550662	11.055117728259757
187	0.0	7.0	18.23069583088244	0.48000000000000015	0.002257811628988292	0.00037458448557623424	11.406860721872983
188	0.0	7.0	20.510388042702008	0.5400000000000001	0.003954618805525718	0.0006289678185875615	11.805366817147348
189	0.0	7.0	22.79036852061172	0.6000000000000002	0.006397736242828235	0.0009928733811753352	12.248857452556603
190	0.0	7.0	25.070663446160843	0.6600000000000003	0.009652189005004445	0.0014895203013965594	12.735435239545495
191	0.0	7.0	27.35129775742414	0.7200000000000003	0.013648457005287176	0.002142456544634268	13.263119028359695
192	0.0	7.0	29.632295177121055	0.7800000000000004	0.018178954639705324	0.0029738403056764375	13.82983765764958
193	0.0	7.0	31.913678253984827	0.8400000000000004	0.022919223616816614	0.004002631947615036	14.433445397802489
194	0.0	7.0	34.19546842615652	0.9000000000000005	0.02747404010927949	0.005248196239635394	15.071835613473962
195	0.0	7.0	36.477686075887796	0.9600000000000005	0.03142562113725187	0.00674209563428217	15.742957179629892
196	0.0	7.0	38.7603508011015	1.0200000000000005	0.034355587511701424	0.008598522780527348	16.445098052328635
197	0.0	7.0	41.043475717948084	1.0800000000000005	0.035775634505209854	0.012984300550439674	17.17948749111462
198	0.0	7.0	43.327035928627616	1.1400000000000006	0.034561351981609444	0.0236698095333149	17.904734005226025
199	0.0	7.0	45.610997401256675	1.2000000000000006	0.02900715432503349	0.09304523829015571	18.61136071908301
200	0.0	7.0	47.89535177652557	1.2600000000000007	0.01818006176306555	0.16188350854068503	19.286890623279863
201	1.0	7.0	69.41838665123007	1.3200000000000007	0.0011554604806536112	0.23481564088817883	19.963195162465475
202	0.0	8.0	2.278470516519188	0.06	0.0	0.0	10.005371289853286
203	0.0	8.0	4.556976010595129	0.12000000000000001	-1.2477538096974128e-06	0.03063961285749309	10.077747467408514
204	0.0	8.0	6.835520404184971	0.18	-2.3685808124968827e-05	0.06288572545315767	10.186158399877405
205	0.0	8.0	9.114096308592455	0.23999999999999996	-0.00014587638966173492	0.08384642738701265	10.249270087146
206	0.0	8.0	11.392648799790942	0.3	-0.0005023541367299292	0.13370474436994803	10.320623312811103
207	0.0	8.0	13.671119454687371	0.36000000000000004	-0.001243227943769568	0.2151620491920729	10.271028919676437
208	0.0	8.0	15.949562362669953	0.4200000000000001	-0.0025263557718823385	0.19700547505235444	10.176309704841326
209	0.0	8.0	18.227967680662413	0.48000000000000015	-0.004514490342864085	0.1842581042418747	10.147272083576395
210	0.0	8.0	20.506231168014015	0.5400000000000001	-0.007345672947007725	0.27090804280632313	10.063536718842032
211	0.0	8.0	22.784339101114696	0.6000000000000002	-0.011136483286861109	0.3244890588474488	9.848799148086052
212	0.0	8.0	25.06234562943211	0.6600000000000003	-0.01603249737803863	0.28866712948398626	9.644261455594197
213	0.0	8.0	27.340194821351563	0.7200000000000003	-0.022231138104040093	0.31194687226811235	9.485354003777532
214	0.0	8.0	29.617795061286948	0.7800000000000004	-0.029953032989557815	0.4071559270393698	9.221502494734503
215	0.0	8.0	31.895173857853656	0.8400000000000004	-0.03942523944989587	0.42265116463958113	8.86066903035883
216	0.0	8.0	34.172358727073565	0.9000000000000005	-0.050808141756282586	0.3899830072596294	8.549451593312314
217	0.0	8.0	36.44925875732426	0.9600000000000005	-0.06426223879692186	0.45109050745617413	8.237498764030041
218	0.0	8.0	38.72581751109871	1.0200000000000005	-0.07985165475990741	0.5327821758303798	7.794590423888753
219	0.0	8.0	41.00208512434427	1.0800000000000005	-0.09765284073320754	0.5152303347503763	7.307160262880416
220	0.0	8.0	43.278046184922495	1.1400000000000006	-0.11758549994753993	0.5062763768390022	6.8786325953261285
221	0.0	8.0	45.55359961048761	1.2000000000000006	-0.13955007540182	0.5934997563364294	6.394167013337548
222	0.0	8.0	47.8287340425234	1.2600000000000007	-0.1631858439829996	0.6442621570741248	5.784983415360894
223	0.0	8.0	50.10349620557382	1.3200000000000007	-0.18805677843306629	0.6103831514041941	5.182777613784736
224	0.0	8.0	52.37782805962349	1.3800000000000008	-0.2135423952087717	0.6376996429596522	4.617534521943
225	0.0	8.0	54.65164653738003	1.4400000000000008	-0.23895666843113367	0.7307445108418167	3.9520882865926716
226	0.0	8.0	56.924979089373366	1.5000000000000009	-0.2634604548198975	0.7439987892166621	3.195070541293531
227	0.0	8.0	59.19784609072207	1.560000000000001	-0.28626858670142324	0.7154777870682231	2.477131675146906
228	0.0	8.0	61.47016341743209	1.620000000000001	-0.3062279784052125	0.7784838607899863	1.7537738926919082
229	0.0	8.0	63.741885598318625	1.680000000000001	-0.32257692563453316	0.8562539338626864	0.9111123916962464
230	1.0	8.0	24.499002521267037	1.740000000000001	-0.3340026998256057	0.8390451649388693	0.02251761635953
231	0.0	9.0	2.278470375737423	0.06	0.0	0.0	10.00537272580454
232	0.0	9.0	4.556974109797172	0.12000000000000001	2.9519313597754845e-06	0.031643597056640035	10.07719616661837
233	0.0	9.0	6.8355147248581165	0.18	6.219757172090155e-05	0.06695280797813798	10.185375548689882
234	0.0	9.0	9.114084861439053	0.23999999999999996	0.00030796655349506853	0.09058112956792139	10.248621904091834
235	0.0	9.0	11.392628097959205	0.3	0.000913556999842882	0.14475280787156866	10.319151841746963
236	0.0	9.0	13.671088004415896	0.36000000000000004	0.0020857909967209438	0.22768257954716756	10.267657411569031
237	0.0	9.0	15.949519195165289	0.4200000000000001	0.004064566322692653	0.2107472754679962	10.174179774087333
238	0.0	9.0	18.227909099073596	0.48000000000000015	0.0070867889358460865	0.20234046952352006	10.146120161616198
239	0.0	9.0	20.50615317868501	0.5400000000000001	0.011393483564460289	0.29263639040083433	10.060310781945317
240	0.0	9.0	22.784239752506405	0.6000000000000002	0.017269396254793224	0.34695123558790475	9.844610037546532
241	0.0	9.0	25.0622216533226	0.6600000000000003	0.025053760143011635	0.31342914634599883	9.641849332714251
242	0.0	9.0	27.34003993271139	0.7200000000000003	0.03517752284913288	0.3415347849491173	9.482789889742556
243	0.0	9.0	29.617603538834327	0.7800000000000004	0.04810877280001373	0.4392298136424207	9.21655182264322
244	0.0	9.0	31.89494084960728	0.8400000000000004	0.06431658593886437	0.4553354524673477	8.855908678110783
245	0.0	9.0	34.17207624033378	0.9000000000000005	0.08419513409329203	0.4261568451963905	8.546380929713678
246	0.0	9.0	36.448916111970945	0.9600000000000005	0.10826262464586928	0.4917927615391023	8.233214062686168
247	0.0	9.0	38.72540464811308	1.0200000000000005	0.13692922679562106	0.5749088957720968	7.788535321318032
248	0.0	9.0	41.001590599035055	1.0800000000000005	0.1706434739970084	0.5588261700382278	7.30238031739321
249	0.0	9.0	43.27745404701921	1.1400000000000006	0.20958673993058247	0.5544517906423467	6.874764075062896
250	0.0	9.0	45.55289168822076	1.2000000000000006	0.2542749431826261	0.6452961630364793	6.3884698185013375
251	0.0	9.0	47.82789129738479	1.2600000000000007	0.3049694912331348	0.6971202888965345	5.7785889183852746
252	0.0	9.0	50.10249551849814	1.3200000000000007	0.3619390230142924	0.6658544886308312	5.177872964031333
253	0.0	9.0	52.376640679922055	1.3800000000000008	0.4254857114178361	0.697628918200068	4.612726255451046
254	0.0	9.0	54.65024016952929	1.4400000000000008	0.49600529795841225	0.7932068655608222	3.9461092264768447
255	0.0	9.0	56.923317080926	1.5000000000000009	0.5739146601139573	0.8079282587479194	3.189662497053688
256	0.0	9.0	59.19588481027761	1.560000000000001	0.6588041819955676	0.7827789960521834	2.4733486921474426
257	0.0	9.0	61.46785181275103	1.620000000000001	0.75143156983764	0.84957538913389	1.7501327758053888
258	0.0	9.0	63.739166362603235	1.680000000000001	0.8516437948749526	0.929195017706431	0.9076157191426538
259	1.0	9.0	24.496133363550264	1.740000000000001	0.9600350496855982	0.9138850920150674	0.02099398399670667
260	0.0	10.0	2.278470197987563	0.06	0.0	0.0	10.005374319280284
261	0.0	10.0	4.5569716755762215	0.12000000000000001	-9.25925930249534e-08	0.03288327431694706	10.076469778917007
262	0.0	10.0	6.835507421098066	0.18	-2.027625882487787e-06	0.07196752609980761	10.183928814781028
263	0.0	10.0	9.114070229108565	0.23999999999999996	-1.166250788480596e-05	0.09895595265310508	10.247045415916723
